"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","314,5","84604","269","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","855,8","53915","63","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","492,1","80701","164","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","841,3","37857","45","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","207,9","45736","220","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1155","66992","58","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","339,3","75657","223","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","662,1","47007","71","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","453","37146","82","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","414,4","48075","116","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","588,6","50028","85","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","218,3","46058","211","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","280","62430","223","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","906,9","38995","43","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1,6","14","9","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","411","1326206","3227","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","41,9","18876","450","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","974,6","47754","49","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1155,4","27730","24","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","360,1","54382","151","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","767,7","26103","34","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","789,9","102689","130","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","789,4","44993","57","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","986,3","54245","55","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","407,9","59553","146","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","364,4","63763","175","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","2976","5952","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","1321,2","6606","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2011","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Innere Medizin","13780,7","41342","3","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Innere Medizin","7909,8","47459","6","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2011","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","191,1","49498","259","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2011","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","416","63644","153","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","285,2","67878","238","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","507","52733","104","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2011","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Allgemeinmedizin","1616,5","92139","57","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Allgemeinmedizin","2202,2","70470","32","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Kinderheilkunde","1511,2","202501","134","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2011","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Kinderheilkunde","1485,4","7427","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Allgemeinmedizin","331,2","19207","58","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Allgemeinmedizin","2099,8","52495","25","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Allgemeinmedizin","2252,8","40550","18","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","504,5","2018","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Kinderheilkunde","1437,4","7187","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Kinderheilkunde","1766","7064","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Kinderheilkunde","1939,1","17452","9","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Kinderheilkunde","994","10934","11","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","1264,6","6323","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","4980","4980","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Kinderheilkunde","836,7","5020","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Kinderheilkunde","3310,8","13243","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Kinderheilkunde","973,8","11685","12","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Kinderheilkunde","1687,8","6751","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","Kinderheilkunde","3357,7","10073","3","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","140,8","9715","69","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6454","25816","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","4367,3","43673","10","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3678,5","14714","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","4514,8","27089","6","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Allgemeinmedizin","1253,2","48875","39","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Allgemeinmedizin","1483,3","38567","26","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Allgemeinmedizin","1440,1","89286","62","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Allgemeinmedizin","2091,9","62756","30","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Allgemeinmedizin","2089,6","83584","40","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Allgemeinmedizin","1715,4","29161","17","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Allgemeinmedizin","2004,6","56130","28","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Allgemeinmedizin","1251,6","56322","45","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Allgemeinmedizin","-88888888","","0","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Kinderheilkunde","1762,5","7050","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Kinderheilkunde","1153,3","11533","10","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Kinderheilkunde","641,8","8343","13","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Kinderheilkunde","1275,6","6378","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3507,9","24555","7","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","4186,2","20931","5","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","14148","28296","2","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1640,7","24610","15","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1954,4","29316","15","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","8347","25041","3","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","827,1","23160","28","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6762,4","54099","8","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Innere Medizin","4987,5","104737","21","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Innere Medizin","6693","46851","7","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Innere Medizin","3238,6","38863","12","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","Innere Medizin","2651","29161","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Innere Medizin","-88888888","","0","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Allgemeinmedizin","2755,9","46851","17","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","9702","19404","2","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1516,1","47000","31","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3083,1","24665","8","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1363,2","34081","25","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","-88888888","","0","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Kinderheilkunde","1178,4","10606","9","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Kinderheilkunde","-88888888","0","0","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Kinderheilkunde","1004,8","5024","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Kinderheilkunde","803,1","8031","10","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Kinderheilkunde","4167","4167","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Kinderheilkunde","1233,8","7403","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Kinderheilkunde","2413,3","7240","3","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Kinderheilkunde","1806,2","10837","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","4983","4983","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","2870","5740","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","3170,3","12681","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Kinderheilkunde","935,4","11225","12","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Kinderheilkunde","642","1926","3","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Kinderheilkunde","4834","4834","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Kinderheilkunde","1734,3","6937","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Kinderheilkunde","1748,5","6994","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Kinderheilkunde","1962","3924","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Kinderheilkunde","1388,3","11106","8","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Kinderheilkunde","2169,1","17353","8","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Kinderheilkunde","1064,3","6386","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Kinderheilkunde","1639,8","6559","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","367,6","87846","239","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","385,3","76684","199","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2009","Stadtbezirk","13","13 Bogenhausen"
